image,defect_type,confidence,center_x,center_y,severity
11_missing_hole_07.jpg,missing_hole,0.8018139600753784,1395,1036,0.0
11_missing_hole_07.jpg,missing_hole,0.7946084141731262,1381,1023,0.0
11_missing_hole_07.jpg,missing_hole,0.7913564443588257,1381,1023,0.0
11_missing_hole_07.jpg,missing_hole,0.786445140838623,1381,1023,0.0
11_missing_hole_07.jpg,missing_hole,0.7804796695709229,1423,1066,0.0
11_missing_hole_07.jpg,missing_hole,0.7771292924880981,853,1917,0.0
11_missing_hole_07.jpg,missing_hole,0.7751803398132324,853,1917,0.0
11_missing_hole_07.jpg,missing_hole,0.771676778793335,1423,1066,0.0
11_missing_hole_07.jpg,missing_hole,0.7706294655799866,1423,1066,0.0
11_missing_hole_07.jpg,missing_hole,0.7617096900939941,853,1917,0.0
11_missing_hole_07.jpg,missing_hole,0.7485079169273376,893,1959,0.0
11_missing_hole_07.jpg,missing_hole,0.7014239430427551,769,1931,0.0
11_missing_hole_07.jpg,missing_hole,0.6836473941802979,795,1961,0.0
11_missing_hole_07.jpg,missing_hole,0.6829380393028259,769,1931,0.0
11_missing_hole_07.jpg,missing_hole,0.6819442510604858,893,1963,0.0
11_missing_hole_07.jpg,missing_hole,0.6768937110900879,770,1931,0.0
11_missing_hole_07.jpg,missing_hole,0.6570008397102356,852,1918,0.0
11_missing_hole_07.jpg,missing_hole,0.6560859680175781,852,1918,0.0
11_missing_hole_07.jpg,missing_hole,0.651778519153595,796,1959,0.0
11_missing_hole_07.jpg,missing_hole,0.6424432992935181,852,1918,0.0
11_missing_hole_07.jpg,missing_hole,0.6301599144935608,769,1931,0.0
11_missing_hole_07.jpg,missing_hole,0.6193031668663025,864,1933,0.0
11_missing_hole_07.jpg,missing_hole,0.6174592971801758,866,1932,0.0
11_missing_hole_07.jpg,missing_hole,0.611143171787262,768,1932,0.0
11_missing_hole_07.jpg,missing_hole,0.6110749244689941,754,1917,0.0
11_missing_hole_07.jpg,missing_hole,0.6077054142951965,768,1932,0.0
11_missing_hole_07.jpg,missing_hole,0.6059252619743347,754,1917,0.0
11_missing_hole_07.jpg,missing_hole,0.589573860168457,754,1917,0.0
11_missing_hole_07.jpg,missing_hole,0.5495869517326355,864,1933,0.0
11_missing_hole_07.jpg,missing_hole,0.5386815667152405,893,1959,0.0
11_missing_hole_07.jpg,missing_hole,0.5173569917678833,893,1963,0.0
11_missing_hole_07.jpg,missing_hole,0.4967237114906311,796,1959,0.0
11_missing_hole_07.jpg,missing_hole,0.49637264013290405,795,1961,0.0
11_missing_hole_07.jpg,missing_hole,0.4563283324241638,893,1959,0.0
11_missing_hole_07.jpg,missing_hole,0.41713985800743103,893,1963,0.0
11_missing_hole_07.jpg,missing_hole,0.4011671841144562,768,1932,0.0
11_missing_hole_07.jpg,missing_hole,0.3776623010635376,1396,1038,0.0
11_missing_hole_07.jpg,missing_hole,0.37538954615592957,757,1917,0.0
11_missing_hole_07.jpg,missing_hole,0.37294575572013855,757,1917,0.0
11_missing_hole_07.jpg,missing_hole,0.3695801794528961,1382,1023,0.0
11_missing_hole_07.jpg,missing_hole,0.366592139005661,795,1961,0.0
11_missing_hole_07.jpg,missing_hole,0.36634179949760437,1382,1023,0.0
11_missing_hole_07.jpg,missing_hole,0.3606967329978943,757,1917,0.0
11_missing_hole_07.jpg,missing_hole,0.359978049993515,1382,1023,0.0
11_missing_hole_07.jpg,missing_hole,0.3579830229282379,1396,1038,0.0
11_missing_hole_07.jpg,missing_hole,0.3513413965702057,1396,1038,0.0
11_missing_hole_07.jpg,missing_hole,0.3437348008155823,1424,1065,0.0
11_missing_hole_07.jpg,missing_hole,0.3299851715564728,1424,1065,0.0
11_missing_hole_07.jpg,missing_hole,0.3289722800254822,798,1961,0.0
11_missing_hole_07.jpg,missing_hole,0.3274401128292084,1424,1065,0.0
11_missing_hole_07.jpg,missing_hole,0.2709806561470032,798,1961,0.0
06_missing_hole_07.jpg,missing_hole,0.9217455983161926,1636,1178,0.001
06_missing_hole_07.jpg,missing_hole,0.9181853532791138,2240,1309,0.001
06_missing_hole_07.jpg,missing_hole,0.910040557384491,1308,749,0.0
06_missing_hole_07.jpg,missing_hole,0.9067596793174744,1181,1180,0.0
06_missing_hole_07.jpg,missing_hole,0.9019559025764465,1186,1840,0.0
09_open_circuit_10.jpg,open_circuit,0.898271381855011,2126,801,0.0
09_open_circuit_10.jpg,open_circuit,0.8929888606071472,1337,1511,0.0
09_open_circuit_10.jpg,open_circuit,0.8849484920501709,1296,486,0.0
09_open_circuit_10.jpg,open_circuit,0.8803269863128662,1644,561,0.0
09_open_circuit_10.jpg,open_circuit,0.8741737604141235,1157,601,0.0
01_mouse_bite_12.jpg,mouse_bite,0.8338399529457092,2606,899,0.0
01_mouse_bite_12.jpg,mouse_bite,0.8271571397781372,2838,1229,0.0
01_mouse_bite_12.jpg,missing_hole,0.8174146413803101,678,851,0.0
01_mouse_bite_12.jpg,missing_hole,0.32029852271080017,188,953,0.001
01_mouse_bite_12.jpg,missing_hole,0.30323320627212524,186,871,0.001
04_missing_hole_19.jpg,missing_hole,0.9195722937583923,1543,1680,0.0
04_missing_hole_19.jpg,missing_hole,0.9161509871482849,1313,1566,0.0
04_missing_hole_19.jpg,missing_hole,0.8992303013801575,2140,1618,0.0
11_missing_hole_10.jpg,missing_hole,0.9416157603263855,998,786,0.002
11_missing_hole_10.jpg,missing_hole,0.9367409348487854,647,1487,0.001
11_missing_hole_10.jpg,missing_hole,0.9351500868797302,1460,1508,0.001
11_missing_hole_10.jpg,missing_hole,0.9225876927375793,851,1007,0.001
11_missing_hole_10.jpg,missing_hole,0.8654558658599854,342,779,0.001
11_open_circuit_06.jpg,open_circuit,0.9349777102470398,512,778,0.001
11_open_circuit_06.jpg,open_circuit,0.926855742931366,1905,1839,0.001
11_open_circuit_06.jpg,open_circuit,0.916780948638916,944,1227,0.0
11_open_circuit_06.jpg,open_circuit,0.91279536485672,568,1886,0.0
11_open_circuit_06.jpg,open_circuit,0.9038584232330322,766,1871,0.0
01_open_circuit_05.jpg,missing_hole,0.8119274377822876,678,851,0.0
01_open_circuit_05.jpg,open_circuit,0.7898961901664734,1034,1328,0.0
01_open_circuit_05.jpg,open_circuit,0.7814169526100159,2729,957,0.0
01_open_circuit_05.jpg,missing_hole,0.30981001257896423,188,953,0.001
01_open_circuit_05.jpg,missing_hole,0.2979212701320648,186,871,0.001
01_short_19.jpg,short,0.887036144733429,2744,1150,0.002
01_short_19.jpg,short,0.7721855044364929,1002,1309,0.001
01_short_19.jpg,missing_hole,0.7295394539833069,678,849,0.0
01_short_19.jpg,short,0.6803222894668579,1368,1376,0.0
01_short_19.jpg,spur,0.3760930597782135,2669,292,0.0
01_short_19.jpg,missing_hole,0.33630040287971497,188,953,0.001
01_short_19.jpg,missing_hole,0.3121407926082611,186,871,0.001
12_mouse_bite_03.jpg,mouse_bite,0.930986225605011,958,1221,0.001
12_mouse_bite_03.jpg,mouse_bite,0.9256269931793213,1683,719,0.0
12_mouse_bite_03.jpg,mouse_bite,0.9242715835571289,1437,370,0.0
12_mouse_bite_03.jpg,mouse_bite,0.921425461769104,1822,1262,0.0
12_mouse_bite_03.jpg,mouse_bite,0.9094456434249878,2299,573,0.001
04_short_05.jpg,short,0.909365713596344,1934,425,0.001
04_short_05.jpg,short,0.9081485867500305,2158,1090,0.002
04_short_05.jpg,short,0.8953278660774231,1791,826,0.001
01_open_circuit_11.jpg,open_circuit,0.8474709391593933,2572,588,0.0
01_open_circuit_11.jpg,missing_hole,0.8187008500099182,678,851,0.0
01_open_circuit_11.jpg,open_circuit,0.55890291929245,1697,1390,0.0
01_open_circuit_11.jpg,spur,0.3387380540370941,2669,290,0.0
01_open_circuit_11.jpg,missing_hole,0.3202984035015106,188,953,0.001
01_open_circuit_11.jpg,missing_hole,0.3032330870628357,186,871,0.001
12_missing_hole_06.jpg,missing_hole,0.9263970851898193,1156,1496,0.001
12_missing_hole_06.jpg,missing_hole,0.9178037643432617,1625,1046,0.0
12_missing_hole_06.jpg,missing_hole,0.9173774719238281,1210,1044,0.0
12_missing_hole_06.jpg,missing_hole,0.9165497422218323,2250,1012,0.0
12_missing_hole_06.jpg,missing_hole,0.9130929112434387,409,1123,0.0
11_open_circuit_08.jpg,open_circuit,0.9274719953536987,1106,766,0.001
11_open_circuit_08.jpg,open_circuit,0.9231923222541809,1541,1178,0.001
11_open_circuit_08.jpg,open_circuit,0.9180551171302795,1320,691,0.001
11_open_circuit_08.jpg,open_circuit,0.9149786829948425,786,1136,0.0
11_open_circuit_08.jpg,open_circuit,0.9131226539611816,1110,1391,0.0
04_mouse_bite_09.jpg,mouse_bite,0.922890305519104,1990,1401,0.001
04_mouse_bite_09.jpg,mouse_bite,0.9170947670936584,1152,1526,0.0
04_mouse_bite_09.jpg,mouse_bite,0.8872091174125671,1699,1538,0.0
07_open_circuit_07.jpg,open_circuit,0.9080744385719299,680,777,0.001
07_open_circuit_07.jpg,open_circuit,0.89378422498703,1559,648,0.0
07_open_circuit_07.jpg,open_circuit,0.8844960331916809,823,931,0.0
07_open_circuit_07.jpg,open_circuit,0.88079434633255,2358,467,0.0
07_open_circuit_07.jpg,open_circuit,0.8506843447685242,1905,236,0.001
05_missing_hole_07.jpg,missing_hole,0.9313674569129944,1885,349,0.001
05_missing_hole_07.jpg,missing_hole,0.9307251572608948,2067,223,0.001
05_missing_hole_07.jpg,missing_hole,0.9272421002388,1409,383,0.001
05_missing_hole_07.jpg,missing_hole,0.9181378483772278,1063,1281,0.001
05_missing_hole_07.jpg,missing_hole,0.8973756432533264,1138,653,0.001
08_missing_hole_09.jpg,missing_hole,0.9273359179496765,1694,1482,0.001
08_missing_hole_09.jpg,missing_hole,0.9188638925552368,856,1064,0.001
08_missing_hole_09.jpg,missing_hole,0.9188050031661987,997,774,0.001
08_missing_hole_09.jpg,missing_hole,0.9138016700744629,2031,1635,0.001
08_missing_hole_09.jpg,missing_hole,0.9070541262626648,1750,576,0.001
09_open_circuit_02.jpg,open_circuit,0.9054641723632812,1007,927,0.0
09_open_circuit_02.jpg,open_circuit,0.9043049812316895,1017,447,0.0
09_open_circuit_02.jpg,open_circuit,0.8850952386856079,1680,1035,0.0
09_open_circuit_02.jpg,open_circuit,0.8839713931083679,1852,1204,0.0
09_open_circuit_02.jpg,open_circuit,0.8718240261077881,1745,298,0.0
09_open_circuit_02.jpg,open_circuit,0.8542708158493042,2609,1017,0.001
09_mouse_bite_09.jpg,mouse_bite,0.9085047841072083,1903,349,0.001
09_mouse_bite_09.jpg,mouse_bite,0.9046247601509094,1695,1037,0.0
09_mouse_bite_09.jpg,mouse_bite,0.8994343280792236,969,584,0.0
09_mouse_bite_09.jpg,mouse_bite,0.8946780562400818,616,534,0.001
09_mouse_bite_09.jpg,mouse_bite,0.8894285559654236,1342,1513,0.001
05_open_circuit_04.jpg,open_circuit,0.9158931970596313,1640,1395,0.0
05_open_circuit_04.jpg,open_circuit,0.9144354462623596,1619,763,0.0
05_open_circuit_04.jpg,open_circuit,0.9092483520507812,1422,853,0.0
05_open_circuit_04.jpg,open_circuit,0.9069440364837646,1842,1571,0.0
05_open_circuit_04.jpg,open_circuit,0.9039466381072998,1272,1793,0.0
11_mouse_bite_01.jpg,mouse_bite,0.9394185543060303,1539,1130,0.001
11_mouse_bite_01.jpg,mouse_bite,0.9328283667564392,952,1515,0.001
11_mouse_bite_01.jpg,mouse_bite,0.9158380627632141,610,887,0.001
11_mouse_bite_01.jpg,mouse_bite,0.9145118594169617,1287,430,0.001
11_mouse_bite_01.jpg,mouse_bite,0.9129236936569214,1003,403,0.0
10_mouse_bite_03.jpg,mouse_bite,0.9412034153938293,997,470,0.001
10_mouse_bite_03.jpg,mouse_bite,0.9335553050041199,1874,1682,0.001
10_mouse_bite_03.jpg,mouse_bite,0.9296290278434753,1890,633,0.001
10_mouse_bite_03.jpg,mouse_bite,0.9223334789276123,1704,1082,0.001
10_mouse_bite_03.jpg,mouse_bite,0.8758966326713562,1847,1236,0.001
08_short_03.jpg,short,0.9318169951438904,1033,1016,0.002
08_short_03.jpg,short,0.9260339736938477,798,1245,0.001
08_short_03.jpg,short,0.9212929606437683,2607,1663,0.001
08_short_03.jpg,short,0.914832592010498,2595,1283,0.001
08_short_03.jpg,short,0.9122688174247742,2421,1358,0.001
04_mouse_bite_08.jpg,mouse_bite,0.9086236357688904,452,1386,0.0
04_mouse_bite_08.jpg,mouse_bite,0.8516077995300293,1517,1111,0.001
04_mouse_bite_08.jpg,mouse_bite,0.8410170078277588,1764,843,0.0
04_mouse_bite_16.jpg,mouse_bite,0.9225077033042908,1817,1283,0.001
04_mouse_bite_16.jpg,mouse_bite,0.919202983379364,2082,691,0.001
04_mouse_bite_16.jpg,mouse_bite,0.8893854022026062,1818,838,0.0
09_missing_hole_06.jpg,missing_hole,0.9232236742973328,594,1085,0.001
09_missing_hole_06.jpg,missing_hole,0.9225517511367798,2373,802,0.001
09_missing_hole_06.jpg,missing_hole,0.9183284044265747,1739,567,0.0
09_missing_hole_06.jpg,missing_hole,0.9164455533027649,1210,1573,0.001
09_missing_hole_06.jpg,missing_hole,0.908099353313446,1435,672,0.0
09_missing_hole_06.jpg,missing_hole,0.9050406217575073,284,1474,0.0
11_missing_hole_09.jpg,missing_hole,0.9365294575691223,947,632,0.001
11_missing_hole_09.jpg,missing_hole,0.93425053358078,750,1307,0.001
11_missing_hole_09.jpg,missing_hole,0.9321335554122925,1346,1790,0.001
11_missing_hole_09.jpg,missing_hole,0.9290333390235901,894,269,0.001
11_missing_hole_09.jpg,missing_hole,0.9274052977561951,1593,594,0.001
05_open_circuit_06.jpg,open_circuit,0.9324040412902832,2132,1038,0.001
05_open_circuit_06.jpg,open_circuit,0.9138116240501404,1734,741,0.001
05_open_circuit_06.jpg,open_circuit,0.9137726426124573,2383,1663,0.0
01_mouse_bite_18.jpg,missing_hole,0.8172680735588074,678,851,0.0
01_mouse_bite_18.jpg,mouse_bite,0.6873272657394409,407,1411,0.0
01_mouse_bite_18.jpg,spur,0.49535349011421204,2669,293,0.0
01_mouse_bite_18.jpg,missing_hole,0.329926073551178,187,953,0.001
01_mouse_bite_18.jpg,missing_hole,0.31034308671951294,186,871,0.001
01_mouse_bite_08.jpg,missing_hole,0.815919041633606,678,851,0.0
01_mouse_bite_08.jpg,open_circuit,0.6216225028038025,1039,1296,0.0
01_mouse_bite_08.jpg,spur,0.4953570067882538,2669,293,0.0
01_mouse_bite_08.jpg,missing_hole,0.3190435469150543,188,953,0.001
01_mouse_bite_08.jpg,missing_hole,0.3050588369369507,186,871,0.001
09_mouse_bite_06.jpg,mouse_bite,0.9127094149589539,898,976,0.001
09_mouse_bite_06.jpg,mouse_bite,0.9113174080848694,2654,722,0.0
09_mouse_bite_06.jpg,mouse_bite,0.9083513617515564,2343,582,0.001
09_mouse_bite_06.jpg,mouse_bite,0.9067469239234924,1008,464,0.0
09_mouse_bite_06.jpg,mouse_bite,0.8900682926177979,1333,1257,0.0
01_open_circuit_12.jpg,missing_hole,0.8176207542419434,678,851,0.0
01_open_circuit_12.jpg,open_circuit,0.6935967803001404,2730,956,0.0
01_open_circuit_12.jpg,mouse_bite,0.6362493634223938,2726,1186,0.0
01_open_circuit_12.jpg,open_circuit,0.3816368281841278,1717,594,0.0
01_open_circuit_12.jpg,missing_hole,0.32029861211776733,188,953,0.001
01_open_circuit_12.jpg,missing_hole,0.30323317646980286,186,871,0.001
04_mouse_bite_10.jpg,mouse_bite,0.9198266863822937,625,1428,0.001
04_mouse_bite_10.jpg,mouse_bite,0.9145961999893188,514,1640,0.0
04_mouse_bite_10.jpg,mouse_bite,0.9001367688179016,1636,1896,0.001
04_mouse_bite_05.jpg,mouse_bite,0.9096900820732117,1138,653,0.0
04_mouse_bite_05.jpg,mouse_bite,0.9064286947250366,721,677,0.001
04_mouse_bite_05.jpg,mouse_bite,0.8969369530677795,1623,512,0.0
04_missing_hole_20.jpg,missing_hole,0.9096482396125793,2142,1502,0.001
04_missing_hole_20.jpg,missing_hole,0.9096037149429321,1660,1465,0.0
04_missing_hole_20.jpg,missing_hole,0.9078192114830017,1079,1438,0.0
08_open_circuit_02.jpg,open_circuit,0.9176176190376282,998,950,0.0
08_open_circuit_02.jpg,open_circuit,0.900911808013916,907,1262,0.0
08_open_circuit_02.jpg,open_circuit,0.8833235502243042,2038,1344,0.0
08_open_circuit_02.jpg,open_circuit,0.8775514364242554,297,1837,0.0
08_open_circuit_02.jpg,open_circuit,0.8696069121360779,2427,1030,0.0
05_mouse_bite_05.jpg,mouse_bite,0.9022021293640137,1395,1533,0.0
05_mouse_bite_05.jpg,mouse_bite,0.8888146281242371,1627,597,0.0
05_mouse_bite_05.jpg,mouse_bite,0.8773332834243774,1897,294,0.001
05_mouse_bite_05.jpg,mouse_bite,0.8663862347602844,333,1387,0.001
05_mouse_bite_05.jpg,mouse_bite,0.8369066119194031,1504,1913,0.0
04_missing_hole_07.jpg,missing_hole,0.93057781457901,2649,379,0.001
04_missing_hole_07.jpg,missing_hole,0.9182797074317932,1777,995,0.001
04_missing_hole_07.jpg,missing_hole,0.9172245860099792,1973,378,0.001
06_mouse_bite_04.jpg,mouse_bite,0.9092661738395691,2264,880,0.0
06_mouse_bite_04.jpg,mouse_bite,0.9040927886962891,1976,1470,0.0
06_mouse_bite_04.jpg,mouse_bite,0.9026477336883545,1262,622,0.0
06_mouse_bite_04.jpg,mouse_bite,0.8967074751853943,956,1320,0.0
06_mouse_bite_04.jpg,mouse_bite,0.8872298002243042,953,1082,0.0
01_short_05.jpg,missing_hole,0.7364816069602966,677,852,0.0
01_short_05.jpg,short,0.6453284025192261,585,1078,0.001
01_short_05.jpg,spur,0.47207555174827576,2669,292,0.0
01_short_05.jpg,open_circuit,0.3700341582298279,976,910,0.0
01_open_circuit_02.jpg,missing_hole,0.8167594075202942,678,851,0.0
01_open_circuit_02.jpg,open_circuit,0.6118175983428955,1520,1361,0.0
01_open_circuit_02.jpg,mouse_bite,0.42835569381713867,1671,1210,0.0
01_open_circuit_02.jpg,spur,0.4026090204715729,2669,292,0.0
01_open_circuit_02.jpg,missing_hole,0.3179459869861603,188,953,0.001
01_open_circuit_02.jpg,missing_hole,0.3018501102924347,186,871,0.001
08_missing_hole_04.jpg,missing_hole,0.9206050634384155,1763,1067,0.001
08_missing_hole_04.jpg,missing_hole,0.9155330657958984,1066,1060,0.0
08_missing_hole_04.jpg,missing_hole,0.8978534936904907,183,1004,0.0
08_missing_hole_04.jpg,missing_hole,0.890633761882782,410,492,0.001
07_mouse_bite_09.jpg,mouse_bite,0.9200743436813354,992,424,0.001
07_mouse_bite_09.jpg,mouse_bite,0.9123381972312927,2354,1058,0.001
07_mouse_bite_09.jpg,mouse_bite,0.8955238461494446,2010,733,0.001
07_mouse_bite_09.jpg,mouse_bite,0.8814078569412231,903,907,0.001
07_mouse_bite_09.jpg,mouse_bite,0.8739591836929321,1660,657,0.001
09_mouse_bite_02.jpg,mouse_bite,0.9217665791511536,1227,880,0.0
09_mouse_bite_02.jpg,mouse_bite,0.915574312210083,1573,469,0.0
09_mouse_bite_02.jpg,mouse_bite,0.907935380935669,1970,1152,0.0
09_mouse_bite_02.jpg,mouse_bite,0.8865365386009216,2069,206,0.0
09_mouse_bite_02.jpg,mouse_bite,0.8821069002151489,2113,1659,0.0
09_mouse_bite_02.jpg,mouse_bite,0.7858837842941284,2602,815,0.001
04_mouse_bite_18.jpg,mouse_bite,0.922950267791748,621,1406,0.0
04_mouse_bite_18.jpg,mouse_bite,0.918557345867157,1849,1116,0.001
04_mouse_bite_18.jpg,mouse_bite,0.9037690162658691,1652,922,0.0
05_open_circuit_08.jpg,open_circuit,0.9185404777526855,1591,938,0.0
05_open_circuit_08.jpg,open_circuit,0.9159784317016602,1063,1511,0.0
05_open_circuit_08.jpg,open_circuit,0.8287799954414368,1191,1055,0.0
10_short_01.jpg,short,0.9389697313308716,1169,1627,0.004
10_short_01.jpg,short,0.9367026686668396,1051,623,0.004
10_short_01.jpg,short,0.9325674772262573,1954,563,0.002
10_short_01.jpg,short,0.9307795166969299,1767,1708,0.004
10_short_01.jpg,short,0.9022083878517151,1821,753,0.003
09_mouse_bite_10.jpg,mouse_bite,0.920854926109314,600,1141,0.001
09_mouse_bite_10.jpg,mouse_bite,0.9124484658241272,2148,987,0.001
09_mouse_bite_10.jpg,mouse_bite,0.903393030166626,1513,322,0.001
09_mouse_bite_10.jpg,mouse_bite,0.8985447883605957,1148,745,0.0
09_mouse_bite_10.jpg,mouse_bite,0.889009416103363,1051,579,0.0
01_missing_hole_04.jpg,missing_hole,0.8843313455581665,361,780,0.001
01_missing_hole_04.jpg,missing_hole,0.8737736344337463,247,1035,0.001
